RequestID,Boro,Yr,M,D,HH,MM,Vol,SegmentID,WktGeom,street,fromSt,toSt,Direction
23584,Brooklyn,2016,7,4,18,0,227,150372,POINT (997355.9816928023 208572.9762857783),PULASKI BRIDGE,Newtown Creek Shoreline,Dead end,SB
23584,Brooklyn,2016,7,4,18,15,230,150372,POINT (997355.9816928023 208572.9762857783),PULASKI BRIDGE,Newtown Creek Shoreline,Dead end,SB
23584,Brooklyn,2016,7,4,18,30,248,150372,POINT (997355.9816928023 208572.9762857783),PULASKI BRIDGE,Newtown Creek Shoreline,Dead end,SB
23584,Brooklyn,2016,7,4,18,45,264,150372,POINT (997355.9816928023 208572.9762857783),PULASKI BRIDGE,Newtown Creek Shoreline,Dead end,SB
23584,Brooklyn,2016,7,8,15,0,340,150372,POINT (997355.9816928023 208572.9762857783),PULASKI BRIDGE,Newtown Creek Shoreline,Dead end,SB
23584,Brooklyn,2016,7,8,15,15,341,150372,POINT (997355.9816928023 208572.9762857783),PULASKI BRIDGE,Newtown Creek Shoreline,Dead end,SB
28820,Brooklyn,2018,7,17,15,0,42,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,17,15,15,35,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,17,15,30,44,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,17,15,45,39,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,17,16,0,39,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,17,16,15,40,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,17,16,30,34,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,17,16,45,38,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,17,18,0,30,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,17,18,15,35,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,17,18,30,40,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,17,18,45,30,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,18,15,0,32,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,18,15,15,28,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,18,15,30,41,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,18,15,45,32,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,18,16,0,36,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,18,16,15,41,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,18,16,30,35,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,18,16,45,45,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,18,18,0,42,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,18,18,15,26,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,18,18,30,35,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,18,18,45,47,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,19,15,0,15,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,19,15,15,10,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,19,15,30,14,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,19,15,45,24,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,19,16,0,33,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,19,16,15,35,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,19,16,30,37,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,19,16,45,28,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,19,18,0,33,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,19,18,15,25,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,19,18,30,30,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,19,18,45,22,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,23,15,0,26,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,23,15,15,31,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,23,15,30,22,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,23,15,45,26,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,23,16,0,22,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,23,16,15,21,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,23,16,30,26,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,23,16,45,26,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,23,18,0,27,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,23,18,15,19,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,23,18,30,23,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,23,18,45,26,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,24,15,0,7,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,24,15,15,10,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,24,15,30,13,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,24,15,45,13,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,24,16,0,7,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,24,16,15,4,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,24,16,30,11,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,24,16,45,5,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,24,18,0,9,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,24,18,15,9,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,24,18,30,9,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,24,18,45,4,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,25,15,0,18,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,25,15,15,15,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,25,15,30,20,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,25,15,45,15,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,25,16,0,25,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,25,16,15,23,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,25,16,30,27,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,25,16,45,19,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,25,18,0,23,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,25,18,15,22,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,25,18,30,14,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,25,18,45,27,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,17,15,0,0,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,17,15,15,0,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,17,15,30,0,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,17,15,45,0,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,17,16,0,0,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,17,16,15,0,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,17,16,30,0,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,17,16,45,0,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,17,18,0,35,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,17,18,15,61,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,17,18,30,48,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,17,18,45,44,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,18,15,0,60,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,18,15,15,69,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,18,15,30,52,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,18,15,45,49,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,18,16,0,72,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,18,16,15,67,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,18,16,30,61,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,18,16,45,72,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,18,18,0,57,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,18,18,15,47,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,18,18,30,73,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,18,18,45,92,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,19,18,30,46,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,19,18,45,51,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,20,15,0,63,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,20,15,15,58,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,20,15,30,62,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,20,15,45,76,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,20,16,0,61,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,20,16,15,91,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,20,16,30,65,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,20,16,45,65,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,20,18,0,52,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,20,18,15,61,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,20,18,30,83,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,20,18,45,44,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,21,15,0,81,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,21,15,15,67,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,21,15,30,47,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,21,15,45,67,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,21,16,0,48,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,21,16,15,46,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,21,16,30,54,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,21,16,45,59,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,21,18,0,70,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,21,18,15,81,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,21,18,30,70,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,21,18,45,53,17712,POINT (978541.9610585793 170464.11300577602),5 AVENUE,68 Street,Senator Street,NB
28820,Brooklyn,2018,7,17,15,0,0,17715,POINT (978614.9280589256 170693.55968804966),5 AVENUE,67 Street,Senator Street,SB
28820,Brooklyn,2018,7,17,15,15,0,17715,POINT (978614.9280589256 170693.55968804966),5 AVENUE,67 Street,Senator Street,SB
28820,Brooklyn,2018,7,17,15,30,0,17715,POINT (978614.9280589256 170693.55968804966),5 AVENUE,67 Street,Senator Street,SB
28820,Brooklyn,2018,7,17,15,45,0,17715,POINT (978614.9280589256 170693.55968804966),5 AVENUE,67 Street,Senator Street,SB
28820,Brooklyn,2018,7,17,16,0,0,17715,POINT (978614.9280589256 170693.55968804966),5 AVENUE,67 Street,Senator Street,SB
28820,Brooklyn,2018,7,17,16,15,0,17715,POINT (978614.9280589256 170693.55968804966),5 AVENUE,67 Street,Senator Street,SB
28820,Brooklyn,2018,7,17,16,30,0,17715,POINT (978614.9280589256 170693.55968804966),5 AVENUE,67 Street,Senator Street,SB
28820,Brooklyn,2018,7,17,16,45,0,17715,POINT (978614.9280589256 170693.55968804966),5 AVENUE,67 Street,Senator Street,SB
28820,Brooklyn,2018,7,17,18,0,0,17715,POINT (978614.9280589256 170693.55968804966),5 AVENUE,67 Street,Senator Street,SB
28820,Brooklyn,2018,7,17,18,15,0,17715,POINT (978614.9280589256 170693.55968804966),5 AVENUE,67 Street,Senator Street,SB
28820,Brooklyn,2018,7,17,18,30,0,17715,POINT (978614.9280589256 170693.55968804966),5 AVENUE,67 Street,Senator Street,SB
28820,Brooklyn,2018,7,17,18,45,0,17715,POINT (978614.9280589256 170693.55968804966),5 AVENUE,67 Street,Senator Street,SB
28820,Brooklyn,2018,7,18,15,0,114,17715,POINT (978614.9280589256 170693.55968804966),5 AVENUE,67 Street,Senator Street,SB
28820,Brooklyn,2018,7,18,15,15,114,17715,POINT (978614.9280589256 170693.55968804966),5 AVENUE,67 Street,Senator Street,SB
28820,Brooklyn,2018,7,18,15,30,120,17715,POINT (978614.9280589256 170693.55968804966),5 AVENUE,67 Street,Senator Street,SB
28820,Brooklyn,2018,7,18,15,45,129,17715,POINT (978614.9280589256 170693.55968804966),5 AVENUE,67 Street,Senator Street,SB
28820,Brooklyn,2018,7,18,16,0,129,17715,POINT (978614.9280589256 170693.55968804966),5 AVENUE,67 Street,Senator Street,SB
28820,Brooklyn,2018,7,18,16,15,129,17715,POINT (978614.9280589256 170693.55968804966),5 AVENUE,67 Street,Senator Street,SB
28820,Brooklyn,2018,7,18,16,30,114,17715,POINT (978614.9280589256 170693.55968804966),5 AVENUE,67 Street,Senator Street,SB
28820,Brooklyn,2018,7,18,16,45,126,17715,POINT (978614.9280589256 170693.55968804966),5 AVENUE,67 Street,Senator Street,SB
28820,Brooklyn,2018,7,18,18,0,112,17715,POINT (978614.9280589256 170693.55968804966),5 AVENUE,67 Street,Senator Street,SB
28820,Brooklyn,2018,7,18,18,15,113,17715,POINT (978614.9280589256 170693.55968804966),5 AVENUE,67 Street,Senator Street,SB
28820,Brooklyn,2018,7,18,18,30,114,17715,POINT (978614.9280589256 170693.55968804966),5 AVENUE,67 Street,Senator Street,SB
28820,Brooklyn,2018,7,18,18,45,142,17715,POINT (978614.9280589256 170693.55968804966),5 AVENUE,67 Street,Senator Street,SB
24069,Brooklyn,2016,8,20,15,0,36,45367,POINT (1009333.9499282016 192528.7078906483),JEFFERSON AVENUE,Knickerbocker Avenue,Irving Avenue,NB
24069,Brooklyn,2016,8,20,15,15,55,45367,POINT (1009333.9499282016 192528.7078906483),JEFFERSON AVENUE,Knickerbocker Avenue,Irving Avenue,NB
24069,Brooklyn,2016,8,20,15,30,50,45367,POINT (1009333.9499282016 192528.7078906483),JEFFERSON AVENUE,Knickerbocker Avenue,Irving Avenue,NB
24069,Brooklyn,2016,8,20,15,45,41,45367,POINT (1009333.9499282016 192528.7078906483),JEFFERSON AVENUE,Knickerbocker Avenue,Irving Avenue,NB
24069,Brooklyn,2016,8,20,16,0,55,45367,POINT (1009333.9499282016 192528.7078906483),JEFFERSON AVENUE,Knickerbocker Avenue,Irving Avenue,NB
24069,Brooklyn,2016,8,20,16,15,42,45367,POINT (1009333.9499282016 192528.7078906483),JEFFERSON AVENUE,Knickerbocker Avenue,Irving Avenue,NB
24069,Brooklyn,2016,8,20,16,30,40,45367,POINT (1009333.9499282016 192528.7078906483),JEFFERSON AVENUE,Knickerbocker Avenue,Irving Avenue,NB
24069,Brooklyn,2016,8,20,16,45,71,45367,POINT (1009333.9499282016 192528.7078906483),JEFFERSON AVENUE,Knickerbocker Avenue,Irving Avenue,NB
24069,Brooklyn,2016,8,20,18,0,43,45367,POINT (1009333.9499282016 192528.7078906483),JEFFERSON AVENUE,Knickerbocker Avenue,Irving Avenue,NB
24069,Brooklyn,2016,8,20,18,15,28,45367,POINT (1009333.9499282016 192528.7078906483),JEFFERSON AVENUE,Knickerbocker Avenue,Irving Avenue,NB
24069,Brooklyn,2016,8,20,18,30,51,45367,POINT (1009333.9499282016 192528.7078906483),JEFFERSON AVENUE,Knickerbocker Avenue,Irving Avenue,NB
24069,Brooklyn,2016,8,20,18,45,34,45367,POINT (1009333.9499282016 192528.7078906483),JEFFERSON AVENUE,Knickerbocker Avenue,Irving Avenue,NB
24069,Brooklyn,2016,8,21,15,0,27,45367,POINT (1009333.9499282016 192528.7078906483),JEFFERSON AVENUE,Knickerbocker Avenue,Irving Avenue,NB
24069,Brooklyn,2016,8,21,15,15,36,45367,POINT (1009333.9499282016 192528.7078906483),JEFFERSON AVENUE,Knickerbocker Avenue,Irving Avenue,NB
24069,Brooklyn,2016,8,21,15,30,32,45367,POINT (1009333.9499282016 192528.7078906483),JEFFERSON AVENUE,Knickerbocker Avenue,Irving Avenue,NB
24069,Brooklyn,2016,8,21,15,45,41,45367,POINT (1009333.9499282016 192528.7078906483),JEFFERSON AVENUE,Knickerbocker Avenue,Irving Avenue,NB
24069,Brooklyn,2016,8,21,16,0,38,45367,POINT (1009333.9499282016 192528.7078906483),JEFFERSON AVENUE,Knickerbocker Avenue,Irving Avenue,NB
24069,Brooklyn,2016,8,21,16,15,46,45367,POINT (1009333.9499282016 192528.7078906483),JEFFERSON AVENUE,Knickerbocker Avenue,Irving Avenue,NB
24069,Brooklyn,2016,8,21,16,30,39,45367,POINT (1009333.9499282016 192528.7078906483),JEFFERSON AVENUE,Knickerbocker Avenue,Irving Avenue,NB
24069,Brooklyn,2016,8,21,16,45,35,45367,POINT (1009333.9499282016 192528.7078906483),JEFFERSON AVENUE,Knickerbocker Avenue,Irving Avenue,NB
24069,Brooklyn,2016,8,21,18,0,65,45367,POINT (1009333.9499282016 192528.7078906483),JEFFERSON AVENUE,Knickerbocker Avenue,Irving Avenue,NB
24069,Brooklyn,2016,8,21,18,15,28,45367,POINT (1009333.9499282016 192528.7078906483),JEFFERSON AVENUE,Knickerbocker Avenue,Irving Avenue,NB
24069,Brooklyn,2016,8,21,18,30,40,45367,POINT (1009333.9499282016 192528.7078906483),JEFFERSON AVENUE,Knickerbocker Avenue,Irving Avenue,NB
24069,Brooklyn,2016,8,21,18,45,36,45367,POINT (1009333.9499282016 192528.7078906483),JEFFERSON AVENUE,Knickerbocker Avenue,Irving Avenue,NB
24069,Brooklyn,2016,8,20,15,0,63,45369,POINT (1009546.8668008802 192378.5730409147),HANCOCK STREET,Irving Avenue,Knickerbocker Avenue,SB
24069,Brooklyn,2016,8,20,15,15,49,45369,POINT (1009546.8668008802 192378.5730409147),HANCOCK STREET,Irving Avenue,Knickerbocker Avenue,SB
24069,Brooklyn,2016,8,20,15,30,58,45369,POINT (1009546.8668008802 192378.5730409147),HANCOCK STREET,Irving Avenue,Knickerbocker Avenue,SB
24069,Brooklyn,2016,8,20,15,45,56,45369,POINT (1009546.8668008802 192378.5730409147),HANCOCK STREET,Irving Avenue,Knickerbocker Avenue,SB
24069,Brooklyn,2016,8,20,16,0,61,45369,POINT (1009546.8668008802 192378.5730409147),HANCOCK STREET,Irving Avenue,Knickerbocker Avenue,SB
24069,Brooklyn,2016,8,20,16,15,50,45369,POINT (1009546.8668008802 192378.5730409147),HANCOCK STREET,Irving Avenue,Knickerbocker Avenue,SB
24069,Brooklyn,2016,8,20,16,30,66,45369,POINT (1009546.8668008802 192378.5730409147),HANCOCK STREET,Irving Avenue,Knickerbocker Avenue,SB
24069,Brooklyn,2016,8,20,16,45,62,45369,POINT (1009546.8668008802 192378.5730409147),HANCOCK STREET,Irving Avenue,Knickerbocker Avenue,SB
24069,Brooklyn,2016,8,20,18,0,49,45369,POINT (1009546.8668008802 192378.5730409147),HANCOCK STREET,Irving Avenue,Knickerbocker Avenue,SB
24069,Brooklyn,2016,8,20,18,15,39,45369,POINT (1009546.8668008802 192378.5730409147),HANCOCK STREET,Irving Avenue,Knickerbocker Avenue,SB
24069,Brooklyn,2016,8,20,18,30,42,45369,POINT (1009546.8668008802 192378.5730409147),HANCOCK STREET,Irving Avenue,Knickerbocker Avenue,SB
24069,Brooklyn,2016,8,20,18,45,65,45369,POINT (1009546.8668008802 192378.5730409147),HANCOCK STREET,Irving Avenue,Knickerbocker Avenue,SB
28820,Brooklyn,2018,7,22,15,0,84,17715,POINT (978614.9280589256 170693.55968804966),5 AVENUE,67 Street,Senator Street,SB
28820,Brooklyn,2018,7,22,15,15,100,17715,POINT (978614.9280589256 170693.55968804966),5 AVENUE,67 Street,Senator Street,SB
28820,Brooklyn,2018,7,22,15,30,64,17715,POINT (978614.9280589256 170693.55968804966),5 AVENUE,67 Street,Senator Street,SB
28820,Brooklyn,2018,7,22,15,45,63,17715,POINT (978614.9280589256 170693.55968804966),5 AVENUE,67 Street,Senator Street,SB
